INCIDENT_ID,FIRST_OCCURENCE_DATE,LAST_OCCURENCE_DATE,REPORTDATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,DISTRICT_ID,PRECINCT_ID,OFFENSE_CODE,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,MJ_RELATION_TYPE,NEIGHBORHOOD_ID
2015729632,16-Dec-15,,16-Dec-15,3955 N STEELE ST,3154320,1706484,2,212,1313,ASSAULT - SIMPLE,Simple Assault,"NON-INDUSTRY",clayton
201240886,30-Jan-12,30-Jan-12,30-Jan-12,3940 N HOLLY ST,3162441,1706598,2,221,1315,MENACING - FELONY W/WEAP,Agg ASLT-Firearm,"INDUSTRY",northeast-park-hill
2014593043,07-Nov-14,,07-Nov-14,1800 BLOCK W OHIO AVE,3138096,1681132,4,412,1315,AGGRAVATED ASSAULT,Agg ASLT-Firearm,"NON-INDUSTRY",athmar-park
2014575722,28-Oct-14,29-Oct-14,29-Oct-14,14342 E OLMSTED DR,3191165,1714329,5,512,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",montbello
2014672117,19-Dec-14,19-Dec-14,19-Dec-14,5103 N CHAMBERS RD,3193696,1711299,5,512,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",montbello
2014672557,20-Dec-14,,20-Dec-14,2917 S STUART ST,3127958,1666394,4,423,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",harvey-park-south
2014500267,20-Sep-14,21-Sep-14,21-Sep-14,2424 E 43RD AVE,3152489,1708074,2,212,5707,CRIMINAL TRESPASSING,All Other Crimes,"INDUSTRY",elyria-swansea
2015293058,27-May-15,28-May-15,28-May-15,5194 N WASHINGTON ST,3146706,1713375,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
2014530626,06-Oct-14,,06-Oct-14,2042 ARAPAHOE ST,3143416,1699248,6,611,1205,ROBBERY - STREET,Robbery-Street-Res,"INDUSTRY",five-points
2015518010,07-Sep-15,,07-Sep-15,4255 N KITTREDGE ST,3195762,1707853,5,513,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",gateway-green-valley-ranch
2015413336,21-Jul-15,22-Jul-15,22-Jul-15,1355 S INCA ST,3141186,1677383,4,422,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",ruby-hill
2015278044,21-May-15,21-May-15,21-May-15,870 N NAVAJO ST,3139520,1691139,1,123,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",lincoln-park
2014476257,09-Sep-14,09-Sep-14,09-Sep-14,1445 S PEARL ST,3146125,1676779,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",platt-park
2014364360,12-Jul-14,12-Jul-14,14-Jul-14,401 16TH ST,3143533,1696058,6,611,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",cbd
2014403977,03-Aug-14,03-Aug-14,03-Aug-14,835 E 50TH AVE,3147226,1712486,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
2015255876,10-May-15,10-May-15,10-May-15,4802 N BRIGHTON BLVD,3150010,1710984,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2014588944,04-Nov-14,,04-Nov-14,2668 W COLLEGE AVE,3135418,1668596,4,422,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",college-view-south-platte
2015263922,14-May-15,14-May-15,14-May-15,1355 N SANTA FE DR,3140862,1693949,1,123,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",lincoln-park
2015282902,23-May-15,23-May-15,23-May-15,1255 W VIRGINIA AVE,3139724,1683088,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
2015467857,16-Aug-15,16-Aug-15,16-Aug-15,1798 W MISSISSIPPI AVE,3138325,1678939,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",ruby-hill
201452825,31-Jan-14,31-Jan-14,31-Jan-14,2175 S PLATTE RIVER DR,3141117,1671873,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
2015692242,27-Nov-15,,27-Nov-15,330 N FEDERAL BLVD,3133714,1688115,4,411,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",valverde
201493205,22-Feb-14,22-Feb-14,22-Feb-14,755 S FEDERAL BLVD,3133515,1681258,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",westwood
201511652,06-Jan-15,06-Jan-15,07-Jan-15,501 W 40TH AVE,3142275,1706457,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
2015280687,22-May-15,,23-May-15,4125 N ELATI ST,3142294,1706924,1,112,3560,DRUG - MARIJUANA SELL,Drug Offenses,"INDUSTRY",globeville
2014325040,25-Jun-14,25-Jun-14,25-Jun-14,3926 N RACE ST,3150842,1706584,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cole
201456445,01-Feb-14,,02-Feb-14,4945 N PEARL ST,3146045,1711810,1,112,2399,THEFT - OTHER,Larceny,"INDUSTRY",globeville
201431086,18-Jan-14,18-Jan-14,18-Jan-14,6165 E ILIFF AVE,3163856,1671601,3,322,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",goldsmith
2014548257,14-Oct-14,15-Oct-14,15-Oct-14,2015 S FILLMORE ST,3153660,1672996,3,313,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"NON-INDUSTRY",university-park
2015517653,07-Sep-15,07-Sep-15,07-Sep-15,5231 N MONROE ST,3155803,1714030,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2015546529,20-Sep-15,20-Sep-15,20-Sep-15,3100 BLAKE ST,3145964,1703803,2,211,1202,ROBBERY - BUSINESS,Robbery-Business,"INDUSTRY",five-points
2015399366,15-Jul-15,,15-Jul-15,W 13TH AVE / N KNOX CT,3131553,1693515,1,122,1205,ROBBERY - STREET,Robbery-Street-Res,"INDUSTRY",west-colfax
2015158307,22-Mar-15,,22-Mar-15,3030 S FEDERAL BLVD,3133879,1666147,4,422,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",college-view-south-platte
2014399981,14-Feb-14,01-Jul-14,01-Aug-14,4501 WYNKOOP ST,3149832,1708948,2,212,2399,THEFT - OTHER,Larceny,"INDUSTRY",elyria-swansea
2014663585,15-Dec-14,,15-Dec-14,4625 E COLFAX AVE,3159406,1695079,2,222,1205,ROBBERY - STREET,Robbery-Street-Res,"INDUSTRY",south-park-hill
2014610197,16-Nov-14,16-Nov-14,16-Nov-14,2615 WALNUT ST,3144495,1701971,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points
2015415182,23-Jul-15,23-Jul-15,23-Jul-15,3980 N FRANKLIN ST,3149505,1706752,2,211,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",cole
2015247779,05-May-15,05-May-15,05-May-15,777 N CANOSA CT,3134946,1690779,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sun-valley
2015624172,11-Oct-15,19-Oct-15,25-Oct-15,432 S BROADWAY ST,3144200,1683431,3,311,2399,THEFT - OTHER,Larceny,"INDUSTRY",washington-park-west
2015229394,27-Apr-15,27-Apr-15,27-Apr-15,20731 E 48TH PL,3212140,1710884,5,513,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",gateway-green-valley-ranch
2015415209,23-Jul-15,23-Jul-15,23-Jul-15,12005 E 37TH AVE,3183330,1705391,5,511,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",stapleton
2014577993,30-Oct-14,,30-Oct-14,24TH ST / CURTIS ST,3144758,1700181,6,621,1313,ASSAULT - SIMPLE,Simple Assault,"NON-INDUSTRY",five-points
2014671556,19-Dec-14,,20-Dec-14,1500 E COLFAX AVE,3149211,1694820,6,622,2399,THEFT - OTHER,Larceny,"INDUSTRY",cheesman-park
2015188568,07-Apr-15,07-Apr-15,07-Apr-15,5110 N RACE ST,3150881,1712463,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
20149509375,02-Jun-14,02-Jun-14,04-Jun-14,2568 S BROADWAY ST,3144350,1669345,3,313,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",rosedale
2014673549,20-Dec-14,20-Dec-14,20-Dec-14,74 N FEDERAL BLVD,3133707,1686718,4,411,1205,ROBBERY - STREET,Robbery-Street-Res,"INDUSTRY",valverde
2014673549,20-Dec-14,20-Dec-14,20-Dec-14,74 N FEDERAL BLVD,3133707,1686718,4,411,1006,KIDNAP - ADULT VICTIM,All Other Crimes,"INDUSTRY",valverde
2014420707,11-Aug-14,11-Aug-14,11-Aug-14,6363 E EVANS AVE,3164765,1672696,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",virginia-village
2014691540,31-Dec-14,,31-Dec-14,6201 E 14TH AVE,3164240,1694508,2,222,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",montclair
2015439974,15-May-15,05-Jul-15,03-Aug-15,330 N FEDERAL BLVD,3133714,1688115,4,411,2605,THEFT - UNAUTH USE OF FTD,All Other Crimes,"INDUSTRY",valverde
2015530593,13-Sep-15,13-Sep-15,13-Sep-15,1126 S SHERIDAN BLVD,3125821,1678730,4,421,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",mar-lee
2015159932,23-Mar-15,23-Mar-15,23-Mar-15,1500 E COLFAX AVE,3149211,1694820,6,622,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",cheesman-park
2014409046,05-Aug-14,05-Aug-14,06-Aug-14,10700 E DARTMOUTH AVE,3179718,1665260,3,323,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",kennedy
2012322552,19-Jul-12,19-Jul-12,19-Jul-12,1201 W CUSTER PL,3140182,1682761,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
2015513886,08-Oct-15,,08-Oct-15,5100 W 38TH AVE,3125864,1705326,1,113,1315,MENACING - FELONY W/WEAP,Agg ASLT-Firearm,"INDUSTRY",west-highland
2013353292,26-Jul-13,,29-Jul-13,5195 E 39TH AVE,3160986,1706496,2,221,5707,CRIMINAL TRESPASSING,All Other Crimes,"INDUSTRY",northeast-park-hill
2015245639,04-May-15,04-May-15,04-May-15,2193 W EVANS AVE,3137109,1672567,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
2015532767,14-Sep-15,14-Sep-15,14-Sep-15,54 N LIPAN ST,3140258,1686675,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker
2015405123,17-Jul-15,18-Jul-15,18-Jul-15,1240 S BANNOCK ST,3143559,1678125,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2015680633,21-Nov-15,21-Nov-15,21-Nov-15,735 W BAYAUD AVE,3141360,1685867,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker
2012261143,15-Jun-12,15-Jun-12,16-Jun-12,3950 N HOLLY ST,3162448,1706651,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill
2012159029,14-Mar-12,04-Apr-12,18-Apr-12,1150 E COLFAX AVE,3148360,1694655,6,622,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",cheesman-park
2015166696,26-Mar-15,27-Mar-15,27-Mar-15,1101 S BANNOCK ST,3143377,1678960,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2015262483,13-May-15,,13-May-15,2609 WALNUT ST,3144463,1701934,2,211,2508,FORGERY - POSSES FORGE DEVICE,All Other Crimes,"INDUSTRY",five-points
2014668540,18-Dec-14,18-Dec-14,18-Dec-14,3954 N WILLIAMS ST,3150221,1706661,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cole
2015365314,29-Jun-15,,30-Jun-15,E 37TH AVE / N FRANKLIN ST,3149432,1705119,2,211,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",cole
201517389,10-Jan-15,10-Jan-15,10-Jan-15,5475 N PEORIA ST,3183035,1715020,5,511,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",montbello
2015396027,14-Jul-15,14-Jul-15,14-Jul-15,1920 S CHEROKEE ST,3143325,1673588,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2015266856,16-Apr-15,20-Apr-15,15-May-15,4620 N PEORIA ST,3183815,1709739,5,512,2605,THEFT - UNAUTH USE OF FTD,All Other Crimes,"INDUSTRY",montbello
2015486521,24-Aug-15,24-Aug-15,24-Aug-15,1818 N MARION ST,3148508,1696776,6,622,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",city-park-west
2013201664,06-May-13,06-May-13,06-May-13,670 N BRYANT ST,3135477,1690054,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sun-valley
2012339216,28-Jul-12,28-Jul-12,28-Jul-12,2640 E 43RD AVE,3153008,1708076,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2012412299,06-Sep-12,06-Sep-12,06-Sep-12,6900 E EVANS AVE,3166819,1672325,3,322,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",goldsmith
201552803,27-Jan-15,27-Jan-15,27-Jan-15,2940 N NIAGARA ST,3165802,1701967,2,221,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",north-park-hill
2015286716,25-May-15,25-May-15,25-May-15,5110 N RACE ST,3150881,1712463,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2015531084,12-Sep-15,12-Sep-15,13-Sep-15,5615 E MINNESOTA DR,3162756,1678556,3,322,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",virginia-village
2015517042,06-Sep-15,,06-Sep-15,W CEDAR AVE / S RALEIGH ST,3128825,1685050,4,411,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",barnum-west
2012470715,09-Oct-12,09-Oct-12,09-Oct-12,65 N CLARKSON ST,3146754,1686681,3,311,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",speer
2012333707,25-Jul-12,25-Jul-12,25-Jul-12,4228 N YORK ST,3152105,1707908,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2015353699,25-Jun-15,25-Jun-15,25-Jun-15,1755 S BROADWAY ST,3144171,1674691,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2015664238,12-Nov-15,13-Nov-15,13-Nov-15,1498 N IVANHOE ST,3162683,1694921,2,222,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",montclair
2015664238,12-Nov-15,13-Nov-15,13-Nov-15,1498 N IVANHOE ST,3162683,1694921,2,222,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",montclair
2015697554,30-Nov-15,30-Nov-15,30-Nov-15,2480 W WATER AVE,3136020,1668978,4,422,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",college-view-south-platte
2015404577,17-Jul-15,18-Jul-15,18-Jul-15,1705 N FRANKLIN ST,3149375,1696184,6,622,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",city-park-west
201482185,15-Feb-14,16-Feb-14,16-Feb-14,2008 N FEDERAL BLVD,3133615,1697629,1,121,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",jefferson-park
2012156095,16-Apr-12,,16-Apr-12,16TH ST / STOUT ST,3142543,1696957,6,611,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",cbd
2012202723,12-May-12,14-May-12,14-May-12,5050 N YORK ST,3152054,1712498,2,212,1316,THREATS TO INJURE,All Other Crimes,"INDUSTRY",elyria-swansea
2015413784,22-Jul-15,22-Jul-15,22-Jul-15,3975 N PEORIA ST,3183092,1706878,5,511,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",stapleton
201552311,27-Jan-15,27-Jan-15,27-Jan-15,1112 N BROADWAY ST,3144210,1692664,6,623,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",capitol-hill
2015227561,26-Apr-15,26-Apr-15,26-Apr-15,4228 N YORK ST,3152105,1707908,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2015362608,28-Jun-15,28-Jun-15,29-Jun-15,509 W 6TH AVE,3142269,1689629,1,123,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",lincoln-park
201533690,18-Jan-15,,18-Jan-15,2690 N GRAPE ST,3161861,1700923,2,222,1316,THREATS TO INJURE,All Other Crimes,"NON-INDUSTRY",north-park-hill
2015172624,30-Mar-15,30-Mar-15,30-Mar-15,80 S PENNSYLVANIA ST,3145914,1685772,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",speer
2015371964,10-Jun-15,,03-Jul-15,2020 S BROADWAY ST,3144349,1672869,3,313,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",platt-park
2015670323,16-Nov-15,16-Nov-15,16-Nov-15,2008 N FEDERAL BLVD,3133615,1697629,1,121,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",jefferson-park
2015271606,17-May-15,17-May-15,17-May-15,1700 BLOCK E MLK BLVD,3149965,1702852,2,211,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",whittier
2015683975,22-Nov-15,22-Nov-15,22-Nov-15,2001 S PLATTE RIVER DR,3140363,1673072,4,422,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",college-view-south-platte
201535540,18-Jan-15,19-Jan-15,19-Jan-15,3995 E 50TH AVE,3156921,1712528,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2012407384,03-Sep-12,03-Sep-12,03-Sep-12,5109 W ALAMEDA AVE,3125923,1684436,4,411,1202,ROBBERY - BUSINESS,Robbery-Business,"INDUSTRY",barnum-west
2015461024,13-Aug-15,13-Aug-15,13-Aug-15,1205 W EVANS AVE,3140054,1672604,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
2016258525,26-Apr-16,26-Apr-16,26-Apr-16,985 S LOGAN ST,3145350,1679861,3,311,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",washington-park-west
2015725807,14-Dec-15,14-Dec-15,14-Dec-15,3930 BLAKE ST,3148766,1706573,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2015681667,21-Nov-15,,21-Nov-15,2748 W ALAMEDA AVE,3134512,1684157,4,412,5707,CRIMINAL TRESPASSING,All Other Crimes,"INDUSTRY",athmar-park
2015445728,06-Aug-15,06-Aug-15,06-Aug-15,1240 S BANNOCK ST,3143559,1678125,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2013118244,13-Mar-13,14-Mar-13,14-Mar-13,3301 N BRIGHTON BLVD,3145751,1705259,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points
201311461,08-Jan-13,08-Jan-13,08-Jan-13,2252 S KALAMATH ST,3140613,1671365,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
2013371598,07-Aug-13,08-Aug-13,08-Aug-13,875 N NAVAJO ST,3139406,1691219,1,123,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",lincoln-park
201555281,29-Jan-15,29-Jan-15,29-Jan-15,432 S BROADWAY ST,3144200,1683431,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-park-west
2016105080,18-Feb-16,18-Feb-16,18-Feb-16,333 W ELLSWORTH AVE,3142601,1686463,3,311,1316,THREATS TO INJURE,All Other Crimes,"NON-INDUSTRY",baker
2013396511,21-Aug-13,,21-Aug-13,2110 S BROADWAY ST,3144412,1672328,3,313,7399,ACCESSORY/CONSPIRACY TO CRIME,All Other Crimes,"NON-INDUSTRY",rosedale
2016469226,25-Jul-16,25-Jul-16,25-Jul-16,6853 LEETSDALE DR,3166373,1680902,3,321,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-virginia-vale
2016537093,09-Aug-16,,23-Aug-16,445 N FEDERAL BLVD,3133474,1688828,4,411,2399,THEFT - OTHER,Larceny,"INDUSTRY",barnum
2015664278,13-Nov-15,13-Nov-15,13-Nov-15,3888 E 45TH AVE,3156824,1709050,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2015416560,23-Jul-15,,23-Jul-15,1620 MARKET ST,3141254,1698471,6,612,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",union-station
201281120,28-Feb-12,28-Feb-12,28-Feb-12,1997 W ASBURY AVE,3137696,1673151,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
2016489909,03-Aug-16,03-Aug-16,03-Aug-16,4690 N BRIGHTON BLVD,3149975,1710084,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2015557911,25-Sep-15,,30-Sep-15,105 E 7TH AVE,3144669,1690249,6,623,3560,DRUG - MARIJUANA SELL,Drug Offenses,"INDUSTRY",capitol-hill
2015557975,25-Sep-15,,26-Sep-15,20 E 9TH AVE,3144383,1691311,6,623,3560,DRUG - MARIJUANA SELL,Drug Offenses,"INDUSTRY",capitol-hill
2015594383,11-Oct-15,11-Oct-15,11-Oct-15,4750 N EAGLE ST,3191315,1710031,5,512,5213,WEAPON- UNLAWFUL DISCHARGE OF,Weapons Offense,"NON-INDUSTRY",montbello
2015558049,25-Sep-15,,25-Sep-15,985 S LOGAN ST,3145350,1679861,3,311,3560,DRUG - MARIJUANA SELL,Drug Offenses,"INDUSTRY",washington-park-west
2015345256,21-Jun-15,21-Jun-15,21-Jun-15,2600 W BARBERRY PL,3135125,1691153,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sun-valley
2016429055,07-Jul-16,07-Jul-16,07-Jul-16,1126 S SHERIDAN BLVD,3125821,1678730,4,421,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",mar-lee
2013397236,22-Aug-13,22-Aug-13,22-Aug-13,4960 N JACKSON ST,3156636,1711977,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2015448783,07-Aug-15,,07-Aug-15,6302 E COLFAX AVE,3164607,1694932,2,222,1315,AGGRAVATED ASSAULT,Agg ASLT-Other,"INDUSTRY",montclair
2016515886,14-Aug-16,14-Aug-16,14-Aug-16,155 S PECOS ST,3138861,1685187,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde
2016524713,18-Aug-16,18-Aug-16,18-Aug-16,4975 N VASQUEZ BLVD,3155551,1711955,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2016299349,12-May-16,,13-May-16,5077 N COLORADO BLVD,3156774,1712483,2,212,2308,THEFT - FROM BLDG,Larceny,"INDUSTRY",elyria-swansea
2016539098,24-Aug-16,24-Aug-16,24-Aug-16,4773 N FOX ST,3142062,1710572,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
2016519150,15-Aug-16,15-Aug-16,15-Aug-16,8151 E COLFAX AVE,3170685,1695142,2,223,2308,THEFT - FROM BLDG,Larceny,"INDUSTRY",east-colfax
2015554402,24-Sep-15,24-Sep-15,24-Sep-15,2615 WELTON ST,3146483,1700009,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points
2015679469,20-Nov-15,,20-Nov-15,4620 N PEORIA ST,3183815,1709739,5,512,1205,ROBBERY - STREET,Robbery-Street-Res,"INDUSTRY",montbello
2016138933,04-Mar-16,,04-Mar-16,5155 E 46TH AVE,3160637,1709787,2,221,3560,DRUG - MARIJUANA SELL,Drug Offenses,"INDUSTRY",northeast-park-hill
2016246875,20-Apr-16,21-Apr-16,21-Apr-16,4500 N WASHINGTON ST,3146519,1708969,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
2013353292,26-Jul-13,,29-Jul-13,5195 E 39TH AVE,3160986,1706496,2,221,5312,DISTURBING THE PEACE,All Other Crimes,"INDUSTRY",northeast-park-hill
2015118928,03-Mar-15,03-Mar-15,03-Mar-15,1031 W CENTER AVE,3140685,1682437,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
2015462937,14-Aug-15,14-Aug-15,14-Aug-15,777 N CANOSA CT,3134946,1690779,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sun-valley
2015679931,20-Nov-15,20-Nov-15,20-Nov-15,3609 N TEJON ST,3137369,1704651,1,113,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"NON-INDUSTRY",highland
2013557093,18-Nov-13,,18-Nov-13,7030 W YALE AVE,3119947,1668284,4,423,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",bear-valley
2014403663,02-Aug-14,03-Aug-14,03-Aug-14,1885 W DARTMOUTH AVE,3138182,1666392,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
2012161856,19-Apr-12,20-Apr-12,20-Apr-12,1500 E COLFAX AVE,3149211,1694820,6,622,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",cheesman-park
2016329475,26-May-16,,26-May-16,1055 19TH ST,3143054,1698655,6,611,1315,AGGRAVATED ASSAULT,Agg ASLT-Other,"NON-INDUSTRY",cbd
2016489671,02-Aug-16,02-Aug-16,02-Aug-16,1355 S INCA ST,3141186,1677383,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",ruby-hill
2015168873,28-Mar-15,,28-Mar-15,1617 W 12TH AVE,3138204,1693133,1,123,5707,CRIMINAL TRESPASSING,All Other Crimes,"INDUSTRY",lincoln-park
2015155785,21-Mar-15,,21-Mar-15,3801 E 40TH AVE,3156781,1706981,2,212,1315,MENACING - FELONY W/WEAP,Agg ASLT-Firearm,"NON-INDUSTRY",elyria-swansea
2014627084,25-Nov-14,25-Nov-14,25-Nov-14,1452 N POPLAR ST,3167486,1694867,2,223,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",montclair
2016344743,02-Jun-16,,02-Jun-16,3955 N ONEIDA ST,3166432,1706593,2,221,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",northeast-park-hill
2016470113,24-Jul-16,24-Jul-16,25-Jul-16,3996 E EVANS AVE,3157232,1672185,3,313,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",university-park
